MO,Latitude
0,14.58333333
2,22.76666667
5,22.76666667
3,12.86666667
3,12.95
4,-17.75
3,-4.533333333
8,8.966666667
7,18.48333333
10,43.43333333
8,21.48333333
9,8.233333333
0,24.75
3,27.48333333
5,26.71666667
4,-10.6
11,61.18333333
10,-20.68333333
11,14.58333333
9,12.05
2,36.38333333
9,-16.45
0,-6.233333333
10,8.966666667
5,53.38333333
6,40.23333333
3,21.33333333
8,-8.116666667
8,6.5
5,19.71666667
1,21.48333333
11,43.5
0,-2.2
8,41.55
1,5.883333333
4,-4.533333333
9,38.11666667
8,22.88333333
11,20.65
2,8.966666667
2,6.5
0,22.45
4,13.73333333
2,18.48333333
9,21.15
11,6.75
7,39.3
4,-27.43333333
6,-4.533333333
3,36.71666667
7,21.9
7,21.4
2,8.966666667
7,31.65
6,21.58333333
1,9.9
11,6.75
1,17.9
5,67.01666667
10,4.366666667
11,-8.333333333
7,21.9
10,64.13333333
2,27.48333333
5,-2.583333333
7,12.05
1,-15.5
2,7.733333333
10,67.01666667
6,25.35
11,6.5
5,17.9
8,15.28333333
7,41.91666667
4,-27.6
0,41.43333333
10,4.366666667
9,24.9
4,41.55
4,-4.533333333
11,27.48333333
6,25.7
1,12.95
6,33.36666667
7,36.85
0,35.61666667
6,35.61666667
3,-15.5
8,21.48333333
10,21.15
2,41.43333333
3,5.6
7,41.55
2,40.23333333
8,32.93333333
11,22.45
6,35.71666667
0,31.45
8,-2.766666667
11,-16.45
9,8.966666667
1,14.75
11,21.48333333
6,14.58333333
5,24.9
7,22.88333333
7,42.55
3,27.68333333
11,60.68333333
6,25.06666667
10,10.61666667
2,43.43333333
5,14.58333333
8,-23.4
11,-1.383333333
3,22.45
5,36.11666667
2,25.7
5,4.366666667
6,8.233333333
7,34.75
10,-2.2
4,42.7
11,12.86666667
0,-21.25
0,21.15
11,40.9
11,32.36666667
8,37.2
3,17.9
10,13.73333333
4,9.9
9,61.18333333
3,35.61666667
1,-6.616666667
5,41.43333333
0,33.58333333
6,-18.83333333
10,21.15
6,-1.383333333
0,34.85
8,43.43333333
1,33.58333333
0,27.68333333
3,6.233333333
5,12.95
6,-18.83333333
6,33.58333333
4,21.33333333
0,21.4
5,12.95
5,-17.75
6,27.16666667
2,10.61666667
8,14.58333333
10,9.9
0,12.13333333
6,61.18333333
5,65.66666667
6,53.38333333
11,13.06666667
11,4.366666667
8,-1.383333333
11,-17.75
9,15.18333333
11,25.43333333
2,8.383333333
1,38.76666667
7,33.36666667
8,35.61666667
5,25.31666667
1,15.28333333
1,-3.766666667
4,36.71666667
8,21.15
0,38.76666667
0,10.61666667
6,61.18333333
11,36.71666667
5,-21.16666667
8,3.866666667
11,-21.16666667
8,24.9
9,21.48333333
9,15.28333333
2,-6.616666667
2,-4.533333333
6,12.13333333
9,32.36666667
5,26.26666667
9,32.93333333
7,20.46666667
8,26.26666667
5,60.68333333
0,15.28333333
3,64.13333333
7,25.31666667
3,-17.75
11,21.15
10,48.73333333
7,15.28333333
4,5.6
6,26.71666667
10,18.55
8,30.36666667
6,20.46666667
3,36.38333333
7,21.15
11,40.9
4,-27.58333333
4,26.71666667
6,-21.16666667
0,15.28333333
8,8.233333333
8,21.58333333
2,27.16666667
11,39.25
2,-4.533333333
8,6.45
11,-15.5
5,61.18333333
0,12.13333333
9,-16.45
6,20.65
4,5.6
7,-27.58333333
0,-6.75
2,-8.116666667
5,27.16666667
5,35.61666667
3,25.7
2,24.75
11,61.18333333
10,21.33333333
5,36.85
8,26.71666667
9,26.26666667
8,26.71666667
5,12.13333333
5,13.73333333
3,-15.5
2,38.11666667
7,-18.83333333
8,6.233333333
1,6.5
5,34.75
8,30.13333333
0,-15.5
8,15.18333333
1,25.35
9,61.18333333
5,-15.5
3,26.71666667
6,25.43333333
8,17.9
11,27.16666667
7,-20.68333333
6,9.9
2,22.45
11,22.45
6,21.15
9,8.966666667
0,41.71666667
11,32.36666667
11,27.16666667
6,26.26666667
10,21.58333333
11,-4.533333333
2,-2.583333333
2,-27.43333333
1,-5.9
0,6.5
4,31.65
6,36.71666667
5,31.65
2,14.58333333
8,17.9
4,-8.116666667
11,5.6
3,9.9
9,21.48333333
11,31.45
9,61.18333333
5,27.48333333
6,-21.16666667
6,-27.58333333
4,27.68333333
10,35.71666667
4,-6.233333333
7,53.38333333
4,-9.066666667
10,22.33333333
11,6.233333333
10,6.5
6,27.68333333
8,41.55
8,8.916666667
9,34.85
8,-9.066666667
10,-23.4
7,-1.383333333
9,13.73333333
1,27.16666667
11,67.01666667
10,34.2
4,21.15
4,36.71666667
8,-4.533333333
0,41.43333333
7,36.71666667
5,30.36666667
9,48.73333333
7,-10.6
9,18.55
4,37.2
6,10.61666667
5,-18.83333333
10,35.71666667
3,12.05
3,-17.75
4,64.13333333
4,-6.75
2,8.916666667
11,36.71666667
7,26.71666667
8,19.71666667
10,17.05
4,7.5
9,-4.533333333
0,25.35
9,27.16666667
2,26.71666667
7,-8.333333333
4,35.61666667
0,25.7
6,-3.766666667
9,67.01666667
6,20.46666667
7,38.11666667
3,21.33333333
4,30.36666667
3,8.916666667
4,31.65
1,-5.9
5,67.01666667
6,63.96666667
8,4.366666667
5,-20.68333333
1,61.18333333
8,61.18333333
10,7.5
10,5.883333333
3,24.9
11,60.68333333
10,-15.5
7,7.733333333
2,-21.25
5,26.71666667
4,60.68333333
5,61.18333333
4,-6.75
5,-27.6
9,-6.75
5,36.71666667
10,13.73333333
3,65.66666667
6,21.33333333
5,24.75
5,12.05
6,18.55
2,-2.2
11,36.71666667
8,-4.533333333
3,21.58333333
5,21.33333333
11,17.05
4,-2.583333333
2,17.9
4,36.11666667
2,-4.533333333
2,25.7
2,41.13333333
10,35.61666667
8,24.75
4,21.58333333
11,24.78333333
10,8.966666667
1,31.65
9,21.48333333
8,24.9
3,53.38333333
8,21.4
4,-4.533333333
2,21.15
3,6.233333333
9,12.95
0,-10.6
3,27.16666667
6,60.68333333
4,-20.68333333
6,32.36666667
10,31.65
0,21.48333333
3,17.05
6,21.33333333
4,42.56666667
0,12.13333333
10,39.3
11,13.73333333
5,-8.116666667
3,64.13333333
9,35.61666667
11,21.4
11,30.13333333
1,26.71666667
0,21.58333333
3,-6.75
10,-2.766666667
2,39.25
3,34.75
4,-15.5
9,12.05
2,32.36666667
4,14.58333333
11,32.36666667
5,32.36666667
3,41.13333333
11,17.9
4,21.33333333
6,25.43333333
5,25.35
4,17.9
10,17.9
7,30.13333333
8,26.71666667
5,12.95
8,-2.766666667
9,8.233333333
8,14.71666667
9,5.6
3,8.916666667
8,8.916666667
0,21.33333333
10,8.233333333
0,-6.233333333
11,4.366666667
11,-8.333333333
5,22.45
9,35.61666667
7,-6.233333333
10,21.33333333
2,8.916666667
11,27.68333333
1,64.13333333
2,41.55
3,13.06666667
7,12.95
9,36.85
2,3.866666667
4,5.6
3,21.15
8,41.13333333
3,36.85
1,36.38333333
4,61.18333333
0,21.33333333
9,35.61666667
5,6.233333333
8,-4.533333333
6,35.61666667
1,33.58333333
10,8.916666667
9,30.36666667
0,22.88333333
6,-16.45
11,26.26666667
8,36.38333333
4,25.43333333
6,14.58333333
5,60.68333333
2,8.966666667
5,14.71666667
4,18.55
7,26.26666667
5,23.51666667
5,67.01666667
7,8.383333333
4,-27.6
0,-26.41666667
11,48.73333333
11,6.5
7,13.73333333
1,-6.616666667
1,5.6
10,6.5
5,6.45
11,36.98333333
9,64.13333333
4,-3.766666667
6,25.06666667
3,12.86666667
10,61.18333333
8,3.866666667
10,5.883333333
5,18.48333333
11,8.916666667
7,-23.4
6,7.5
6,36.85
6,-3.766666667
6,30.13333333
4,-1.383333333
2,21.58333333
10,-16.45
7,26.26666667
7,24.75
6,6.233333333
6,-2.766666667
11,32.93333333
0,60.68333333
10,17.05
8,25.06666667
9,26.71666667
6,8.966666667
10,13.06666667
5,5.6
7,-2.2
5,-17.75
2,21.15
6,26.71666667
3,34.75
5,20.65
3,18.55
1,17.9
4,4.366666667
10,27.68333333
10,32.36666667
3,8.966666667
4,18.55
8,40.9
3,-2.2
1,30.36666667
10,21.48333333
5,12.86666667
8,25.43333333
11,26.26666667
1,8.966666667
10,-5.9
1,21.48333333
1,63.96666667
8,8.383333333
6,42.55
7,8.966666667
7,17.9
5,21.33333333
1,15.28333333
9,21.48333333
5,61.18333333
8,21.15
8,21.15
7,13.73333333
5,4.366666667
11,39.3
9,26.71666667
1,20.65
5,-3.833333333
8,8.233333333
1,63.96666667
11,30.13333333
9,18.48333333
1,6.233333333
3,-18.83333333
1,13.06666667
3,-16.45
7,21.58333333
5,-2.766666667
9,27.16666667
6,-21.16666667
10,43.68333333
5,25.43333333
8,5.6
9,21.48333333
9,14.58333333
1,34.75
7,65.66666667
1,12.13333333
3,21.15
10,24.78333333
3,60.68333333
11,14.71666667
8,6.45
3,41.43333333
11,-8.116666667
6,-15.5
10,-2.583333333
5,8.916666667
6,8.966666667
8,-2.2
6,-23.4
7,24.78333333
8,26.26666667
6,67.01666667
5,40.23333333
2,8.916666667
9,35.71666667
0,-23.4
7,-16.45
0,22.45
7,41.13333333
6,-3.766666667
6,32.36666667
0,22.45
1,64.13333333
2,15.18333333
8,-6.75
1,34.85
11,-18.83333333
5,8.383333333
2,12.86666667
2,10.61666667
9,24.9
6,-2.2
1,21.48333333
9,5.883333333
8,27.16666667
8,36.11666667
0,8.966666667
4,18.55
7,8.233333333
3,22.88333333
4,-6.616666667
6,21.58333333
0,21.33333333
4,-3.766666667
3,8.383333333
3,43.76666667
10,35.61666667
2,-3.766666667
9,36.38333333
2,18.55
1,5.6
0,32.36666667
5,-27.58333333
7,31.65
5,9.9
6,17.9
5,24.9
5,8.383333333
8,17.05
9,13.73333333
2,8.966666667
2,8.966666667
7,26.26666667
9,-3.766666667
10,21.33333333
10,-8.116666667
3,10.61666667
9,33.58333333
3,21.15
7,34.85
5,5.883333333
7,43.68333333
9,35.71666667
4,6.233333333
4,25.43333333
5,8.916666667
7,12.13333333
3,8.966666667
5,-23.4
0,67.01666667
5,61.18333333
11,-2.2
7,-6.75
5,42.55
11,12.13333333
2,21.15
1,24.75
10,-27.43333333
2,12.95
8,5.6
3,13.06666667
8,10.61666667
1,12.05
6,67.01666667
4,27.48333333
2,21.33333333
0,21.33333333
9,10.61666667
2,13.06666667
10,38.76666667
2,17.9
10,-6.616666667
11,-4.533333333
6,13.06666667
4,21.4
4,-2.2
9,36.71666667
7,8.233333333
8,26.71666667
3,-1.383333333
4,14.5
4,36.71666667
7,-2.2
2,9.9
5,30.13333333
9,21.15
10,20.65
4,63.96666667
9,35.61666667
11,36.71666667
0,27.16666667
2,8.916666667
8,40.9
1,40.23333333
0,32.93333333
4,9.9
5,60.68333333
6,-1.383333333
2,-2.766666667
2,-18.83333333
2,18.55
5,-10.6
2,-2.2
2,-5.9
11,-18.83333333
8,21.48333333
6,6.5
11,21.48333333
9,21.9
8,-9.45
3,25.06666667
7,-6.75
6,26.71666667
7,6.75
8,5.6
2,35.61666667
1,3.866666667
7,26.26666667
11,8.966666667
2,-8.116666667
7,38.76666667
8,38.11666667
2,22.45
10,15.28333333
4,10.61666667
11,63.96666667
0,8.383333333
7,8.966666667
5,10.61666667
9,8.233333333
3,21.48333333
4,13.73333333
11,34.75
1,-16.45
1,21.48333333
0,25.43333333
6,27.16666667
8,41.13333333
6,40.23333333
8,12.95
5,33.36666667
4,7.733333333
9,35.61666667
5,21.48333333
2,20.65
0,17.05
7,22.45
8,18.55
4,21.48333333
4,63.96666667
7,-18.83333333
10,27.16666667
2,-2.2
7,14.58333333
9,32.36666667
5,12.86666667
1,21.15
6,6.45
2,36.38333333
7,32.36666667
0,-2.2
1,18.48333333
6,61.18333333
3,39.25
5,8.966666667
1,41.55
4,26.71666667
9,6.5
5,31.65
8,21.48333333
1,-15.5
7,25.7
5,12.05
7,7.733333333
8,22.88333333
11,8.916666667
0,40.9
5,27.68333333
5,-15.5
1,-10.6
4,22.33333333
10,36.71666667
11,8.383333333
0,15.28333333
8,35.71666667
1,14.58333333
6,8.966666667
11,7.5
10,40.9
8,35.71666667
10,21.9
6,13.06666667
6,-3.833333333
4,21.9
0,22.45
3,12.86666667
10,17.9
0,41.43333333
2,6.75
8,5.6
2,-6.75
8,12.95
5,60.68333333
3,-2.2
0,25.7
2,43.43333333
6,43.5
3,38.11666667
5,21.4
10,38.11666667
4,18.55
0,18.55
4,-1.383333333
4,41.43333333
3,31.45
6,24.75
9,-17.75
10,35.61666667
5,25.35
8,3.866666667
6,10.61666667
2,-10.6
5,43.5
2,6.75
10,25.7
4,-2.2
10,10.61666667
10,41.43333333
6,35.71666667
8,36.98333333
0,24.9
9,30.13333333
5,31.65
8,40.9
1,-15.5
11,14.75
11,8.233333333
6,8.383333333
8,60.68333333
1,8.966666667
10,21.58333333
1,-6.75
11,12.86666667
11,6.233333333
10,25.31666667
6,8.916666667
1,22.88333333
6,-2.2
4,8.966666667
7,21.15
0,-21.25
3,67.01666667
11,42.7
10,10.61666667
9,27.16666667
2,-2.766666667
10,-18.83333333
6,-4.533333333
2,21.48333333
2,36.11666667
2,41.55
10,-17.75
5,21.15
3,-20.68333333
10,34.85
2,12.05
11,-2.583333333
9,12.86666667
5,-1.383333333
1,21.15
10,34.85
3,12.86666667
0,12.13333333
9,27.48333333
10,33.36666667
1,35.71666667
9,24.75
5,18.55
9,21.4
3,25.35
3,7.733333333
11,-3.833333333
7,34.2
4,38.76666667
8,41.55
7,24.75
7,-2.766666667
3,20.65
9,35.61666667
7,21.48333333
2,17.05
0,12.95
11,15.18333333
10,34.8
1,21.15
1,21.9
0,40.23333333
11,32.9
6,21.15
7,-20.68333333
0,67.01666667
1,12.13333333
5,33.36666667
4,20.65
0,-3.833333333
10,12.95
11,32.9
7,12.95
8,-2.583333333
3,7.5
2,13.06666667
4,34.85
9,-4.533333333
10,-4.533333333
6,-17.75
5,25.43333333
0,20.46666667
0,10.61666667
6,22.45
0,18.55
3,8.383333333
11,38.11666667
4,27.68333333
8,-15.5
7,41.8
4,41.43333333
9,12.13333333
3,21.33333333
10,14.75
9,17.9
6,42.55
9,33.58333333
3,-2.583333333
0,21.33333333
7,-9.066666667
9,-21.16666667
2,9.9
0,9.9
0,17.05
10,8.383333333
9,-20.68333333
7,-15.5
10,9.9
1,31.45
10,-2.583333333
5,-18.83333333
3,22.88333333
4,6.233333333
4,-6.233333333
4,-2.2
10,6.5
7,17.05
11,-10.6
7,67.01666667
3,21.48333333
1,-3.833333333
6,40.9
9,8.916666667
7,6.5
7,9.516666667
2,22.45
9,8.233333333
4,25.06666667
6,30.36666667
8,7.733333333
9,9.516666667
9,22.88333333
6,21.33333333
6,64.13333333
7,21.9
4,15.28333333
3,21.15
6,26.26666667
1,34.85
11,3.866666667
5,25.43333333
0,18.48333333
6,24.75
5,-1.383333333
4,-17.75
7,12.95
2,32.93333333
7,-17.75
10,-2.583333333
9,-27.58333333
5,25.43333333
10,26.26666667
4,-2.2
9,43.5
6,22.88333333
11,30.13333333
9,21.48333333
2,33.58333333
6,12.13333333
11,-23.45
4,-21.16666667
4,17.05
8,-2.766666667
9,-2.2
7,4.366666667
8,35.71666667
11,22.76666667
10,24.75
6,21.58333333
7,-23.45
8,13.06666667
6,21.48333333
6,18.55
8,36.85
8,-6.233333333
7,26.26666667
11,27.16666667
2,61.18333333
0,6.5
5,12.05
5,32.36666667
7,12.13333333
6,-1.383333333
5,33.58333333
11,-18.83333333
3,8.916666667
10,36.71666667
5,-1.383333333
0,-23.4
5,-8.333333333
4,8.966666667
4,-10.6
4,6.5
7,10.61666667
4,40.23333333
9,6.233333333
11,8.383333333
11,14.58333333
10,27.68333333
8,7.733333333
11,8.233333333
7,21.4
7,27.16666667
5,21.33333333
11,27.68333333
11,-27.6
8,21.15
5,25.7
4,21.4
6,17.05
7,25.43333333
6,18.48333333
4,36.38333333
3,-2.2
0,25.7
9,-16.45
11,32.93333333
6,21.15
10,36.38333333
11,9.516666667
6,36.38333333
7,10.61666667
9,4.366666667
6,-21.16666667
6,14.58333333
1,36.85
6,-4.533333333
10,36.71666667
4,31.65
6,-6.616666667
3,53.38333333
5,36.11666667
11,8.966666667
10,8.233333333
8,43.43333333
5,26.71666667
5,-3.766666667
0,31.65
2,12.95
4,36.38333333
7,33.58333333
9,24.9
8,-9.45
9,13.73333333
5,24.9
7,61.18333333
4,63.96666667
5,64.13333333
8,61.18333333
5,18.48333333
1,20.46666667
9,12.95
11,26.71666667
8,8.916666667
2,-23.45
8,8.233333333
5,24.75
1,64.13333333
4,14.58333333
6,-6.616666667
8,12.05
8,33.58333333
5,30.36666667
4,41.13333333
2,32.93333333
9,41.13333333
7,-5.9
9,13.73333333
11,12.95
8,61.18333333
4,-9.45
3,25.7
5,40.9
6,17.9
5,60.68333333
10,36.85
3,8.916666667
8,-17.75
10,10.61666667
8,8.233333333
4,24.9
8,27.16666667
9,31.45
0,-27.58333333
3,21.4
5,33.58333333
10,36.71666667
11,-18.83333333
6,25.35
9,10.61666667
3,10.61666667
0,31.65
10,48.73333333
8,33.36666667
1,-3.766666667
1,31.45
0,18.55
2,25.43333333
3,24.75
7,60.68333333
2,-2.766666667
3,18.48333333
2,-6.233333333
7,13.06666667
4,12.95
10,21.33333333
4,35.61666667
0,41.8
10,-23.4
7,4.366666667
1,31.45
6,41.8
11,63.96666667
6,35.61666667
1,27.16666667
5,-1.383333333
1,21.48333333
9,61.18333333
0,21.33333333
8,21.4
8,8.916666667
4,21.33333333
11,14.75
9,22.88333333
8,14.5
5,-18.83333333
4,14.58333333
8,21.48333333
11,15.28333333
0,8.966666667
0,22.45
5,-8.333333333
3,32.36666667
8,12.95
2,4.366666667
8,-8.116666667
3,21.15
1,13.73333333
9,40.9
6,6.75
7,17.9
0,25.06666667
4,-21.16666667
11,-23.4
4,-3.833333333
9,8.916666667
4,31.65
4,-2.583333333
11,10.61666667
11,30.36666667
11,7.5
10,35.71666667
5,21.4
3,36.71666667
10,8.916666667
0,-9.066666667
11,18.55
4,8.966666667
6,17.9
4,17.9
3,9.9
8,41.13333333
5,21.58333333
1,41.13333333
3,-18.83333333
1,24.9
2,-23.4
6,4.366666667
4,61.18333333
11,31.45
6,31.65
6,6.233333333
9,-2.766666667
6,3.866666667
5,26.26666667
7,35.33333333
7,36.38333333
1,8.966666667
2,41.13333333
4,26.26666667
2,41.55
8,12.05
5,67.01666667
6,32.36666667
2,21.15
0,32.36666667
8,25.7
7,38.11666667
1,6.233333333
9,-2.2
0,-3.766666667
4,43.76666667
7,25.06666667
9,10.61666667
3,21.33333333
8,6.75
1,64.13333333
0,7.733333333
7,7.5
2,67.01666667
0,61.18333333
4,-10.6
5,-6.75
8,21.48333333
7,24.75
2,40.9
6,25.06666667
0,22.88333333
6,41.13333333
6,21.48333333
8,43.43333333
1,21.15
9,8.916666667
3,27.68333333
5,-1.383333333
3,25.35
0,40.9
11,64.13333333
10,20.46666667
2,36.71666667
0,67.01666667
6,13.73333333
11,32.93333333
5,8.383333333
6,17.9
10,6.45
11,32.36666667
10,21.48333333
2,-2.583333333
2,26.71666667
11,-3.833333333
11,37.2
10,24.9
11,10.61666667
6,38.11666667
11,21.4
11,10.61666667
9,-23.45
9,-18.83333333
4,20.65
6,10.61666667
11,33.58333333
2,37.2
4,9.9
9,61.18333333
6,-17.75
9,21.33333333
2,22.88333333
7,20.46666667
5,-3.766666667
6,33.36666667
2,63.96666667
0,-23.45
5,67.01666667
4,22.45
5,25.43333333
6,60.68333333
9,-1.383333333
4,-6.233333333
3,21.15
8,-17.75
6,14.5
10,43.76666667
5,20.46666667
3,8.916666667
6,31.45
9,43.5
8,8.916666667
3,27.68333333
7,8.383333333
5,8.916666667
1,-23.4
10,8.383333333
9,26.71666667
2,6.5
9,36.71666667
1,14.58333333
8,30.36666667
10,8.966666667
7,38.11666667
10,21.15
4,42.7
10,41.8
10,21.15
5,5.883333333
0,17.05
1,64.13333333
8,6.233333333
8,19.71666667
9,26.26666667
10,-5.9
8,63.96666667
10,6.45
10,10.61666667
10,30.36666667
2,40.23333333
3,-9.066666667
6,-8.116666667
4,9.9
3,13.73333333
10,21.15
9,22.76666667
6,17.9
11,30.36666667
9,-10.6
6,6.45
5,6.5
10,25.31666667
10,36.71666667
11,-4.533333333
0,21.48333333
1,22.45
11,-27.43333333
11,31.65
9,21.33333333
10,6.45
8,6.233333333
3,21.48333333
8,18.48333333
2,20.46666667
9,21.15
8,21.48333333
1,38.11666667
9,60.68333333
4,-27.6
5,25.31666667
9,-10.6
1,34.85
3,8.233333333
3,-15.5
5,10.61666667
8,21.33333333
7,60.68333333
5,37.2
8,32.93333333
5,-27.58333333
11,12.13333333
5,35.61666667
3,-17.75
0,41.43333333
10,43.43333333
2,33.58333333
8,-15.5
0,41.13333333
11,21.4
10,4.366666667
0,-27.6
10,38.76666667
5,21.48333333
0,61.18333333
10,10.61666667
1,-8.116666667
6,35.71666667
10,13.73333333
8,18.55
5,8.916666667
0,40.9
6,3.866666667
5,43.68333333
3,25.7
9,36.71666667
9,-4.533333333
7,12.95
0,8.966666667
7,21.4
1,26.71666667
6,12.95
4,23.51666667
8,60.68333333
11,12.95
1,31.45
3,21.48333333
9,21.33333333
6,-23.4
9,6.75
5,21.48333333
1,31.65
7,8.916666667
9,-1.383333333
11,64.13333333
3,34.85
9,4.366666667
6,12.95
7,-5.9
2,32.36666667
5,-27.6
5,-8.333333333
11,26.71666667
3,8.916666667
4,9.9
8,25.35
9,60.68333333
3,8.916666667
0,33.58333333
2,-18.83333333
2,64.13333333
6,26.71666667
0,15.28333333
5,24.9
5,-6.233333333
1,13.73333333
4,35.61666667
3,53.38333333
3,9.9
2,13.73333333
1,18.55
2,-27.58333333
10,12.13333333
11,8.916666667
9,8.966666667
1,21.48333333
10,21.9
3,27.16666667
0,6.75
8,-8.116666667
10,13.73333333
2,21.4
0,26.26666667
7,4.366666667
9,32.93333333
0,-27.43333333
10,17.9
5,18.48333333
4,14.58333333
11,40.9
0,64.13333333
4,-9.066666667
5,21.48333333
6,42.55
11,32.93333333
4,21.33333333
9,17.9
2,-8.333333333
0,10.61666667
7,60.68333333
3,61.18333333
1,25.06666667
10,-18.83333333
8,19.71666667
2,41.43333333
0,42.7
10,-1.383333333
3,8.966666667
2,27.48333333
2,-2.2
11,41.55
4,7.5
11,24.75
0,6.233333333
6,14.71666667
10,8.383333333
5,65.66666667
5,30.36666667
5,-5.9
3,25.7
6,43.68333333
0,21.58333333
8,19.71666667
10,63.96666667
6,-1.383333333
4,21.58333333
6,12.86666667
4,38.11666667
10,14.58333333
7,7.5
3,-9.066666667
1,31.65
5,34.75
4,20.46666667
2,6.5
9,24.9
8,22.88333333
1,-5.9
7,60.68333333
4,-8.333333333
6,21.15
5,8.383333333
1,-6.75
7,-23.4
1,-15.5
0,32.93333333
4,34.75
5,21.9
0,10.61666667
8,13.06666667
6,17.9
11,18.55
2,-10.6
8,8.383333333
3,27.68333333
6,21.48333333
0,-3.766666667
4,21.9
9,34.75
0,14.58333333
6,32.36666667
11,4.366666667
7,24.75
2,42.0
0,-27.6
7,12.13333333
0,35.71666667
2,35.61666667
5,33.58333333
1,31.65
1,8.916666667
10,35.61666667
4,-10.6
6,34.85
10,21.48333333
9,38.11666667
9,43.43333333
9,64.13333333
10,26.26666667
10,12.95
1,36.38333333
8,-4.533333333
9,41.8
10,-23.4
0,-2.766666667
4,-20.68333333
5,6.5
1,27.48333333
1,20.65
7,-9.066666667
6,-9.45
11,8.966666667
1,-6.75
9,26.71666667
3,22.88333333
2,41.55
6,3.866666667
1,17.05
11,-23.4
11,48.73333333
7,22.45
8,10.61666667
8,24.9
7,33.36666667
9,-23.4
9,6.233333333
11,8.383333333
1,-10.6
8,8.383333333
5,32.36666667
1,14.71666667
3,37.2
3,23.51666667
10,60.68333333
6,42.55
7,7.733333333
11,32.93333333
0,30.36666667
2,-23.4
8,21.33333333
0,61.18333333
2,60.68333333
3,9.516666667
5,26.71666667
1,-23.4
6,67.01666667
1,37.2
11,-27.43333333
1,17.9
3,21.48333333
0,21.33333333
6,17.05
11,34.75
11,-2.2
1,27.16666667
4,13.73333333
2,32.36666667
8,19.71666667
5,21.58333333
4,-1.383333333
0,42.7
6,24.75
5,34.2
7,13.06666667
4,60.68333333
0,40.9
6,27.16666667
2,21.4
2,67.01666667
3,18.55
3,12.95
1,21.15
6,27.16666667
3,61.18333333
7,4.366666667
9,12.13333333
0,21.48333333
3,14.71666667
10,21.48333333
6,25.35
4,5.6
10,21.33333333
6,-1.383333333
10,-2.766666667
1,37.2
2,24.75
5,26.26666667
3,8.966666667
8,12.95
3,24.9
11,8.233333333
10,42.0
6,26.71666667
3,26.26666667
6,12.95
1,-2.766666667
8,32.36666667
11,15.28333333
11,-5.9
8,8.916666667
8,8.916666667
10,-23.4
8,8.966666667
2,25.43333333
11,26.71666667
10,13.06666667
2,31.65
5,32.36666667
5,67.01666667
10,39.25
1,13.73333333
3,60.68333333
8,6.233333333
2,4.366666667
9,-8.116666667
11,31.36666667
7,8.966666667
8,-20.68333333
3,42.56666667
4,31.65
9,24.75
3,43.43333333
7,42.56666667
7,21.58333333
5,17.05
0,-2.583333333
11,8.966666667
9,61.18333333
8,5.6
9,3.866666667
6,-15.5
4,8.916666667
2,64.13333333
3,36.71666667
11,-17.75
10,8.966666667
10,-8.333333333
11,32.36666667
5,67.01666667
6,10.61666667
1,60.68333333
6,21.4
11,27.16666667
9,19.71666667
11,8.916666667
4,32.36666667
5,8.383333333
5,22.88333333
7,40.9
0,15.28333333
7,-2.583333333
2,8.916666667
10,15.28333333
1,38.76666667
1,21.33333333
2,15.28333333
1,8.966666667
2,21.33333333
4,34.85
10,8.916666667
9,40.9
0,26.26666667
2,40.9
10,13.06666667
9,18.48333333
2,41.43333333
8,34.2
9,8.916666667
10,12.95
6,-20.68333333
11,48.73333333
5,-27.58333333
5,60.68333333
9,24.75
9,27.48333333
3,15.28333333
2,18.48333333
7,10.61666667
6,33.36666667
10,21.15
8,64.13333333
8,17.9
1,21.48333333
8,32.93333333
10,6.75
4,26.71666667
0,-4.533333333
5,22.76666667
4,8.233333333
2,6.5
10,21.48333333
9,38.11666667
9,24.9
0,37.45
2,67.01666667
7,-1.383333333
1,-6.616666667
2,7.5
2,38.76666667
4,6.233333333
7,31.45
7,6.233333333
6,40.9
10,33.36666667
3,6.5
0,64.13333333
4,12.95
11,-1.383333333
3,-2.2
8,15.18333333
0,-2.766666667
1,21.15
5,21.15
3,8.966666667
7,-5.9
9,18.48333333
5,24.9
9,27.48333333
7,53.38333333
5,35.71666667
3,12.95
4,21.15
0,42.0
6,35.61666667
5,8.966666667
5,-9.45
0,37.2
4,8.383333333
8,8.233333333
7,-3.833333333
8,21.48333333
0,-15.5
10,33.58333333
3,67.01666667
3,-5.9
7,17.9
6,38.76666667
1,15.28333333
7,24.75
11,12.86666667
0,21.33333333
6,61.18333333
7,21.33333333
4,-2.2
1,-5.9
8,6.5
1,12.95
5,22.76666667
11,8.916666667
8,8.383333333
6,21.48333333
2,12.13333333
5,-27.6
9,41.43333333
2,-5.9
6,64.13333333
6,35.71666667
11,21.15
6,4.366666667
6,8.916666667
3,61.18333333
2,-2.2
9,14.75
11,43.68333333
4,32.36666667
0,6.5
8,-3.833333333
6,18.48333333
8,14.58333333
1,25.7
7,7.733333333
8,10.61666667
5,-23.4
1,10.61666667
7,61.18333333
6,-27.58333333
8,26.71666667
11,34.85
5,21.48333333
5,3.866666667
10,17.9
8,18.55
3,36.71666667
0,22.88333333
1,-4.533333333
10,13.73333333
8,27.16666667
5,-15.5
9,43.43333333
6,41.13333333
5,17.05
6,34.2
5,67.01666667
10,30.13333333
0,67.01666667
2,26.26666667
3,9.9
7,8.916666667
9,8.916666667
